perc_ratio,percussive_loudness,beat_align,mean_ioi_sec,note_shortness,dissonance,spectral_centroid_mean,track_id,perc_ratio_norm,percussive_loudness_norm,note_shortness_norm,dissonance_norm,spectral_centroid_mean_norm,combat_score,chill_score
0.29995516,0.06749696284532547,3.4904017448425293,0.7638616048569966,0.49075893009533555,0.5756734013557434,1444.5093773568826,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 12 - Watch the Skies,1.0,1.0,0.5423414634610135,1.0,0.9995623737086196,0.9541466330087542,0.04585336699124576
0.015197604,0.006569046527147293,1.4760445356369019,0.3605085216882452,0.7596609855411699,0.3105137050151825,1128.9293629889378,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 13 - Distant Horizons,0.017536784,0.05198882574178899,0.8395071905316099,0.3915658898240677,0.5716847668169751,0.2752807974960195,0.7247192025039805
0.030971628,0.009374408051371574,1.3434796333312988,0.22705904519468062,0.8486273032035463,0.3090101480484009,1159.6476000967455,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 13 - Standing Stones,0.11926946,0.12250734663567527,0.9378245515837613,0.3857117692968194,0.6133339371801346,0.3407136842698655,0.6592863157301345
0.021236822,0.005833308678120375,1.1850472688674927,0.3913901971044829,0.7390732019303448,0.377475768327713,917.6710356728828,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 13 - The Gathering Storm,0.056485996,0.0334945445480758,0.8167554727162163,0.6522836398298277,0.2852512050815555,0.26188777021210036,0.7381122297878997
0.017936973,0.004502295516431332,1.27277672290802,0.1380743191197814,0.9079504539201457,0.2897949814796448,1123.576943383952,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 14 - Dawn,0.035204016,3.679636050121417e-05,1.0,0.3108972437883957,0.5644277150792468,0.27009053412095413,0.7299094658790459
0.030733628,0.008970620110630989,1.2810523509979248,0.6506925222196158,0.5662049851869229,0.37401673197746277,798.530949387842,"Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 14 - Sky Above, Voice Within",0.11773451,0.11235730782964728,0.6257174784889683,0.6388158323906172,0.12371570636942501,0.24654694370172375,0.7534530562982762
0.057186164,0.011573701165616512,1.8280556201934814,0.2989663092853107,0.8006891271431262,0.37355104088783264,1146.3558356378767,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 15 - The Jerall Mountains,0.28833696,0.17779109387803702,0.8848477049776091,0.6370026574811253,0.5953123638576959,0.43404650707965187,0.5659534929203481
0.01255039,0.004860216286033392,1.3132457733154297,0.16952890676414267,0.8869807288239049,0.3693119287490845,911.6584835140009,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 15 - Tundra,0.0004638964,0.009033869661603805,0.9802092168524048,0.6204976138166521,0.2770991158746196,0.24891302327737183,0.7510869767226281
0.009585791,0.004473018925637007,1.3251808881759644,0.14266625413701609,0.9048891639086559,0.3223757743835449,1086.0998042887388,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 16 - Journey's End,0.0,0.0,0.9999999660299566,0.43775102634976637,0.5136145207731312,0.26838555471008685,0.7316144452899132
0.031581383,0.007776408921927214,4.918638229370117,0.7566881166881166,0.4955412555412556,0.3730940818786621,715.5533683923812,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 17 - Secunda,0.123202,0.08233835806679765,0.5476264480471998,0.6352234810516333,0.011210962198269003,0.2098335507254588,0.7901664492745412
0.026207471,0.008701042272150517,1.3582371473312378,0.1717593704148326,0.8854937530567782,0.3343871235847473,742.982825734356,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 18 - Imperial Throne,0.0885436,0.10558091545694927,0.9785659485098036,0.484517386036968,0.04840105672731195,0.2331727248565699,0.7668272751434301
0.037885096,0.009657317772507668,1.5742743015289307,0.6016247838557035,0.5989168107628644,0.3758068084716797,977.1936943990744,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 18 - Wind Guide You,0.16385704,0.1296188632472591,0.6618675682120247,0.6457855207906326,0.3659547085103134,0.3178073590158029,0.6821926409841971
0.029045083,0.00753511069342494,1.6060388088226318,0.2579781738223297,0.8280145507851135,0.2092311978340149,1042.6646842243765,Random Ambiance 1,0.10684444,0.07627283174465974,0.9150452405472802,0.0,0.4547232273386812,0.2335707102344604,0.7664292897655396
0.033854235,0.006516085471957922,2.358274221420288,1.99717699814008,0.0,0.1989418864250183,859.6563234872025,Random Ambiance 2,0.13786049,0.05065754089857555,0.0,0.0,0.20659224353662617,0.0953409844737515,0.9046590155262485
0.029211517,0.007556557189673185,1.5834423303604126,0.22376601456990602,0.850822656953396,0.2099825143814087,1044.2437188539911,Random Ambiance,0.10791784,0.07681193345426941,0.9402506538765445,0.0001462630854610719,0.45686415365770594,0.23699817326539302,0.763001826734607
